id_property,business_name,business_area,business_category,business_sub_category
FCC0114692,Musmed Enterprise,746.5,Portfolio,PortfoliotypeB
FCC0010165,Kongays Catering Services & ,667.9025269,Consumer discretionary,Consumer discretionarytypeC
FCC0010165,Connect Point,667.9025269,Consumer discretionary,Consumer discretionarytypeA
FCC0002729,Kanie Tailoring Shop,138.2774963,Consumer discretionary,Consumer discretionarytypeB
FCC0096051,Khan-SA. Kohrie,1074.530029,Portfolio,PortfoliotypeC
FCC0032350,Dorah Tarawally ,261,Consumer staples,Consumer staplestypeA
FCC0070003,Mariposa Hospital And Home Care,0,null,nulltypeB
FCC0078272,Mariposa Hospital And Home Care,6263.600098,Portfolio,PortfoliotypeC
FCC0053093,Cafgop Product Investment ,536.0275269,Portfolio,PortfoliotypeA
FCC0068079,PIXELS ,1650.420044,Portfolio,PortfoliotypeB
FCC0068364,Smart Zone,1614.530029,Portfolio,PortfoliotypeC
FCC0021916,Moumin Enterprise,1038.625,Portfolio,PortfoliotypeA
FCC0058450,Fadel Watfar ,63,Consumer discretionary,Consumer discretionarytypeB
FCC0071283,Fadel Watfar,232.4674988,Consumer discretionary,Consumer discretionarytypeC
FCC0077018,Augusta Jusu Enterprise,232.0249939,Portfolio,PortfoliotypeA
FCC0087426,I. J. Enterprise,555.1724854,Consumer discretionary,Consumer discretionarytypeB
FCC0077429,Nyamdett investment,574.8049927,Consumer staples,Consumer staplestypeC
FCC0015771,Shasha Electricals And Building ,291.8599854,Portfolio,PortfoliotypeA
FCC0022096,Sharaf Shipping Agency (SL) ,1525.709961,Portfolio,PortfoliotypeB
FCC0043051,Suvicharine General Enterprise ,519.1900024,Portfolio,PortfoliotypeC
FCC0007943,CROWN BAKERY ,9349.320313,Portfolio,PortfoliotypeA
FCC0021701,Alisonbecs Enterprise,211,Consumer discretionary,Consumer discretionarytypeB
FCC0034985,Susan Wright,139,Consumer staples,Consumer staplestypeC
FCC0091193,Peninsular Health Pharmacy ,434.2174988,Consumer discretionary,Consumer discretionarytypeA
FCC0111334,Adams-Inc Investment ,2584,Portfolio,PortfoliotypeB
FCC0111926,Saint Homobonus Hospital ,5205,Consumer discretionary,Consumer discretionarytypeC
FCC0094340,C.A.C. Holdings (SL) Limited,1982.640015,Portfolio,PortfoliotypeA
FCC0006408,Sonia enterprise,217.8200073,Consumer discretionary,Consumer discretionarytypeB
FCC0002983,-,467.0325012,Consumer staples,Consumer staplestypeC
FCC0020937,Chernor M. Bah,698.875,Consumer staples,Consumer staplestypeA
FCC0008457,Global Connect Express (SL) ,796.7449951,Portfolio,PortfoliotypeB
FCC0063705,The Promised Land Enterprise ,393.9349976,Portfolio,PortfoliotypeC
FCC0045055,Med Ragga Bangs Enterprise,1842.425049,Portfolio,PortfoliotypeA
FCC0034772,QP (Sl) Limited ,2989.899902,Portfolio,PortfoliotypeB
FCC0034772,QP (SL) Limited (STORE),1494.949951,Portfolio,PortfoliotypeC
FCC0019839,Zimana General Services And ,1189.214966,Portfolio,PortfoliotypeA
FCC0019839,Colors Interior And Exterior ,1189.214966,Portfolio,PortfoliotypeB
FCC0020186,Berta Fashion Boutique ,639.3200073,Portfolio,PortfoliotypeC
FCC0068926,T. Choithram & Sons ,1962.390015,Portfolio,PortfoliotypeA
FCC0078371,Liquor Junction ,1843.819946,Portfolio,PortfoliotypeB
FCC0084585,Jolaks Manufacturer ,1077.390015,Portfolio,PortfoliotypeC
FCC0044146,Jolaks Manufacturing ,5557.390137,Portfolio,PortfoliotypeA
FCC0002691,marvelous light Tyre,1140.305054,Portfolio,PortfoliotypeB
FCC0097583,PRT logistics and Agro SL limited,216,Portfolio,PortfoliotypeC
FCC0097583,Amara Spare Part ,216,Consumer discretionary,Consumer discretionarytypeA
FCC0089244,The Global Trade Partners ,1161.02002,Portfolio,PortfoliotypeB
FCC0116157,Quality Building Materials ,1429,Consumer discretionary,Consumer discretionarytypeC
FCC0116157,Basic Essential Services (Mini ,2143.5,Consumer discretionary,Consumer discretionarytypeA
FCC0083946,Faithful God Electrical And ,1719.48999,Portfolio,PortfoliotypeB
FCC0100366,Tawakkaltu Alalaahi,362.25,Consumer discretionary,Consumer discretionarytypeC
FCC0149309,O B T Shipping Limited,13436,Consumer discretionary,Consumer discretionarytypeA
FCC0098913,,532.772522,Consumer discretionary,Consumer discretionarytypeB
FCC0098913,Just You And Me ,532.772522,Portfolio,PortfoliotypeC
FCC0089317,Haib Enterprise,523,Portfolio,PortfoliotypeA
FCC0051256,Rodyna Pharmacy ,684.835022,Portfolio,PortfoliotypeB
FCC0081962,Lamnad Business Ventures ,169.6475067,Consumer staples,Consumer staplestypeC
FCC0081962,Alimamy Building Materials ,169.6475067,Consumer discretionary,Consumer discretionarytypeA
FCC0067618,Inner Circle Internet Cafe,996,Portfolio,PortfoliotypeB
FCC0022064,Premium Devine Trading ,1141.589966,Portfolio,PortfoliotypeC
FCC0026507,Mary Fofanah,123.8150024,Consumer discretionary,Consumer discretionarytypeA
FCC0043437,Jessy'S Wine & Liquor,1878.180054,Portfolio,PortfoliotypeB
FCC0021743,Alpha Enterprise ,237.5850067,Consumer discretionary,Consumer discretionarytypeC
FCC0079486,Advent Travel Logistics and ,742.5,Portfolio,PortfoliotypeA
FCC0021059,Devine Fruitful Ventures,623.9824829,Portfolio,PortfoliotypeB
FCC0055571,Leigh Trading Center ,802.8724976,Portfolio,PortfoliotypeC
FCC0055571,Barrkiallah Foreign Exchange ,802.8724976,Portfolio,PortfoliotypeA
FCC0054312,Besto Foam manufacturing 1,45105.23828,Portfolio,PortfoliotypeB
FCC0022289,Bololo Lodge,1952.949951,Portfolio,PortfoliotypeC
FCC0098636,Isatu Hamid Beauty Saloon ,459.3200073,Portfolio,PortfoliotypeA
FCC0098636,Abu Sesay ,459.3200073,Consumer discretionary,Consumer discretionarytypeB
FCC0003556,Cassell's International ,1306.224976,Portfolio,PortfoliotypeC
FCC0057971,Sesay Enterprise ,720.6350098,Consumer discretionary,Consumer discretionarytypeA
FCC0045594,Easy Clinic ,2073.830078,Portfolio,PortfoliotypeB
FCC0068691,Money Market Foreign Exchange ,3141.159912,Portfolio,PortfoliotypeC
FCC0159437,,0,null,nulltypeA
FCC0159000,Rikban International Limited,1542.5,Portfolio,PortfoliotypeB
FCC0063872,Evangelina Enterprise,405.8424988,Consumer staples,Consumer staplestypeC
FCC0086594,Mamadu Bailor Bah Investment ,2356.72998,Consumer staples,Consumer staplestypeA
FCC0085815,Zebra Scorp Enterprise,3035.090088,Portfolio,PortfoliotypeB
FCC0045870,Onyedika Investment ,126.2699966,Portfolio,PortfoliotypeC
FCC0063671,-,362.4775085,Consumer discretionary,Consumer discretionarytypeA
FCC0052083,Robmar Enterprise ,1031,Consumer staples,Consumer staplestypeB
FCC0012461,Abdul Rahim jalloh enterprise,275,Portfolio,PortfoliotypeC
FCC0012461,Abdul Rahim jalloh enterprise,277.75,Portfolio,PortfoliotypeA
FCC0070558,AshSara Stitches,280,Portfolio,PortfoliotypeB
FCC0081211,Moregains enterprise,306.3850098,Financials,FinancialstypeC
FCC0072731,Kings Electrical  and Electronics,1410.560059,Consumer discretionary,Consumer discretionarytypeA
FCC0063015,Sierratec Secure(SL) Limited,2219.129883,Portfolio,PortfoliotypeB
FCC0080871,Popotoroh Enterprise,248.5299988,Portfolio,PortfoliotypeC
FCC0058212,PlueBeck's Culture Enterprise,286.0474854,Portfolio,PortfoliotypeA
FCC0115709,SAMCO,5471,Portfolio,PortfoliotypeB
FCC0159200,Jolak Manufactures ,9098,Consumer discretionary,Consumer discretionarytypeC
FCC0038153,Genet and Partner,2291.52002,Consumer discretionary,Consumer discretionarytypeA
FCC0114983,Jan & Sons,300,Portfolio,PortfoliotypeB
FCC0114983,Jan And Sons Enterprise ,350,Portfolio,PortfoliotypeC
FCC0013105,Abdulai  Madina Enterprise ,648.1174927,Consumer staples,Consumer staplestypeA
FCC0003383,Barkawall Enterprise,299.5350037,Portfolio,PortfoliotypeB
FCC0034289,Krishna Travels (SL) Limited ,1634.300049,Portfolio,PortfoliotypeC
FCC0059708,Isatu Hamid,54.30500031,Consumer staples,Consumer staplestypeA
FCC0023057,Solo Enterprise,646.6275024,Portfolio,PortfoliotypeB
FCC0053015,Hawa Conteh,269.019989,Consumer discretionary,Consumer discretionarytypeC
FCC0094209,Celertas Trading (SL) Limited,3959.919922,Portfolio,PortfoliotypeA
FCC0115101,Aruna & Amadu Brothers ,2996,Portfolio,PortfoliotypeB
FCC0045531,Friends Travel & Tours ,1527.310059,Portfolio,PortfoliotypeC
FCC0088140,Ice Me ,8277.019531,Portfolio,PortfoliotypeA
FCC0088140,Car Cot (SL) Ltd,8277.019531,Portfolio,PortfoliotypeB
FCC0004277,Techno Ishmeal Enterprise ,85,Portfolio,PortfoliotypeC
FCC0023668,Abkajay Motors ,583.1925049,Portfolio,PortfoliotypeA
FCC0002667,Wan Pala Boutique ,304.1799927,Portfolio,PortfoliotypeB
FCC0002667,Fredtina Enterprise ,304.1799927,Portfolio,PortfoliotypeC
FCC0150525,Mary And Sons,1528,Portfolio,PortfoliotypeA
FCC0018122,Mas Complex (Entertainment ,1071.925049,Portfolio,PortfoliotypeB
FCC0063060,We Sabi Cook Catering Service,103.0274963,Portfolio,PortfoliotypeC
FCC0048198,IBLEO Foreign Exchange Bureau ,916.4299927,Portfolio,PortfoliotypeA
FCC0148911,Shanker Pharmacy,1974,Portfolio,PortfoliotypeB
FCC0082597,Biehz Magic Enterprise,1950.23999,Portfolio,PortfoliotypeC
FCC0084399,Mohamed Alieu Medical Trust ,3225.040039,Portfolio,PortfoliotypeA
FCC0048679,Taylor Enterprise ,5384.859863,Consumer staples,Consumer staplestypeB
FCC0040214,Fatmata Binta Bah Enterprise,303.9375,Consumer discretionary,Consumer discretionarytypeC
FCC0101248,Brewills Tailoring Boutique ,754.2424927,Consumer discretionary,Consumer discretionarytypeA
FCC0099014,Two Brother's Enterprise,1078.987549,Consumer discretionary,Consumer discretionarytypeB
FCC0044301,Hayat autotech Auto centre,3870.449951,Materials ,Materials typeC
FCC0022040,Hajjiberry Fashion Empire Limited,477.1400146,Portfolio,PortfoliotypeA
FCC0064349,Obi John Fashion Enterprise,341.0400085,Portfolio,PortfoliotypeB
FCC0159398,N V & Dominon ,1017.75,Portfolio,PortfoliotypeC
FCC0016179,Lets Run Investment (Store),500,Consumer discretionary,Consumer discretionarytypeA
FCC0016179,Lets Run Investment ,1708.25,Portfolio,PortfoliotypeB
FCC0022771,Akorite Travel (SL) Limited,865.4899902,Portfolio,PortfoliotypeC
FCC0084487,R K D God's will Enterprise,1565.594971,Portfolio,PortfoliotypeA
FCC0081512,Sedia Gassama Trading ,727.75,Portfolio,PortfoliotypeB
FCC0025140,Mariam Enterprise,78.86000061,Consumer staples,Consumer staplestypeC
FCC0008392,NenehHannie Fashion & Design ,672.6525269,Portfolio,PortfoliotypeA
FCC0007836,Adam Jay Enterprise ,330.6400146,Portfolio,PortfoliotypeB
FCC0061969,Manios Enterprise,1077.339966,Portfolio,PortfoliotypeC
FCC0055518,Crown Agents ,1329.579956,Portfolio,PortfoliotypeA
FCC0064720,West Care Enterprise Ltd,7180,Consumer discretionary,Consumer discretionarytypeB
FCC0014998,Hajsatu & Son's Enterprise,299.7374878,Portfolio,PortfoliotypeC
FCC0042511,Haja Titty Drug store And ,596.3474731,Portfolio,PortfoliotypeA
FCC0084037,Allie Rashid Chami-Shamel And ,1452,Portfolio,PortfoliotypeB
FCC0028466,Sanbaka Enterprise,316.6025085,Portfolio,PortfoliotypeC
FCC0038154,Mammy Hawa Bah,593.5775146,Consumer staples,Consumer staplestypeA
FCC0008352,Heritage General Service Limited,1258.839966,Portfolio,PortfoliotypeB
FCC0159454,V.S.L Travel,927,Portfolio,PortfoliotypeC
FCC0011607,-,364.1149902,Consumer discretionary,Consumer discretionarytypeA
FCC0158248,-,0,null,nulltypeB
FCC0101809,ShineStar Electronics,2239.389893,Consumer discretionary,Consumer discretionarytypeC
FCC0058620,Annish Enterprise ,867.1300049,Consumer staples,Consumer staplestypeA
FCC0114680,Dozic Enterprise,1821.5,Portfolio,PortfoliotypeB
FCC0158248,Eve Bodyline Investment ,77.59999847,Portfolio,PortfoliotypeC
FCC0058938,Y.W.C.A Primary School,6276.810059,Consumer discretionary,Consumer discretionarytypeA
FCC0043323,Foday Kargbo Enterprise ,310,Consumer staples,Consumer staplestypeB
FCC0100735,Makish Family Enterprise,565.3400269,Portfolio,PortfoliotypeC
FCC0114742,Amanlia Business Ventures,625.25,Portfolio,PortfoliotypeA
FCC0056657,Health Is Wealth Pharmacy ,801.6325073,Portfolio,PortfoliotypeB
FCC0051256,Luba Dura Luxury,684.835022,Portfolio,PortfoliotypeC
FCC0089920,The Glossy Studios ,734.2000122,Portfolio,PortfoliotypeA
FCC0149309,O B T Logistics (SL) Limited,6718,Consumer discretionary,Consumer discretionarytypeB
FCC0151488,Fast-Net (SL) Limited,1643.5,Portfolio,PortfoliotypeC
FCC0002854,S.K. Enterprise,20777.93945,Consumer discretionary,Consumer discretionarytypeA
FCC0112229,S.K. Enterprise,5427,Consumer discretionary,Consumer discretionarytypeB
FCC0159357,J.J.B restaurant ,2258,Portfolio,PortfoliotypeC
FCC0115097,Marie C.D Enterprise,988.5,Consumer discretionary,Consumer discretionarytypeA
FCC0008063,Fatima And Son Enterprise (SL) ,79.20999908,Portfolio,PortfoliotypeB
FCC0007679,E.H.S. Logistics (SL) Limited,3309.590088,Portfolio,PortfoliotypeC
FCC0033606,Crismo ,416.7950134,Portfolio,PortfoliotypeA
FCC0049799,Crismo Security Cleaning ,1254.140015,Portfolio,PortfoliotypeB
FCC0019130,Paris Clothing 2,5796.470215,Portfolio,PortfoliotypeC
FCC0140209,Saray Con Enterprise,568.5,Consumer staples,Consumer staplestypeA
FCC0158366,Grace Moor Enterprise,659.75,Portfolio,PortfoliotypeB
FCC0024621,Abmed Enterprise,449.9825134,Consumer discretionary,Consumer discretionarytypeC
FCC0007138,Sholola & Kay Enterprise,730.3499756,Portfolio,PortfoliotypeA
FCC0069114,Zaintun-Zailou Enterprise,23.43000031,Portfolio,PortfoliotypeB
FCC0080874,Wardulai Enterprise,249.9375,Portfolio,PortfoliotypeC
FCC0002041,Karim Fishing Gears & Textile ,853.5599976,Portfolio,PortfoliotypeA
FCC0111941,Lightbulb Media Consultancy ,1995,Portfolio,PortfoliotypeB
FCC0158366,Dayie Enterprise (Shop),659.75,Portfolio,PortfoliotypeC
FCC0158366,Dayie Enterprise ,659.75,Portfolio,PortfoliotypeA
FCC0002323,B.S Foreign Exchange Bureau ,847,Financials,FinancialstypeB
FCC0021804,Jen Kel Relaxation ,2040.844971,Consumer discretionary,Consumer discretionarytypeC
FCC0021020,Milla Group (SL) Limited ,8556.769531,Portfolio,PortfoliotypeA
FCC0159500,Pee Cee And Sons Holdings,9032,Portfolio,PortfoliotypeB
FCC0159501,Pee Cee and Sons Holdings,14844,Portfolio,PortfoliotypeC
FCC0159502,Pee Cee And Sons Holdings,17356,Portfolio,PortfoliotypeA
FCC0159504,Pee Cee And Sons Holdings,12640,Portfolio,PortfoliotypeB
FCC0004309,Steven Apple Investment (SL) ,5248.439941,Consumer discretionary,Consumer discretionarytypeC
FCC0124073,Krio Kitchen Catering Services ,1658,Portfolio,PortfoliotypeA
FCC0063678,,81,Consumer discretionary,Consumer discretionarytypeB
FCC0159481,Delsina Enterprise,1170,Portfolio,PortfoliotypeC
FCC0051697,-,1058.910034,Consumer staples,Consumer staplestypeA
FCC0158366,Mohamed Kenneh Enterprise,659.75,Portfolio,PortfoliotypeB
FCC0158366,Devine Blessing Women Co-,659.75,Portfolio,PortfoliotypeC
FCC0095754,Auto Glass Enterprise,1254.04248,Portfolio,PortfoliotypeA
FCC0159512,-,0,null,nulltypeB
FCC0098984,Med B Enterprise,138,Consumer discretionary,Consumer discretionarytypeC
FCC0004619,Yamakoro Enterprise,502.855011,Consumer discretionary,Consumer discretionarytypeA
FCC0053303,Marie Sesay ,623.7050171,Consumer discretionary,Consumer discretionarytypeB
FCC0066097,Perfect Company ,576.5800171,Portfolio,PortfoliotypeC
FCC0066097,Soft Touch Barbing,576.5800171,Consumer discretionary,Consumer discretionarytypeA
FCC0017353,Filcom-Gelgee Enterprise ,404.1700134,Portfolio,PortfoliotypeB
FCC0080368,Boss D' Tailoring Shop,283.8299866,Consumer discretionary,Consumer discretionarytypeC
FCC0158366,Marison Enterprise,659.75,Portfolio,PortfoliotypeA
FCC0089603,Joseray Bans Enterprise,449.7000122,Portfolio,PortfoliotypeB
FCC0091696,Cable & Wireless Company ,1297.469971,Portfolio,PortfoliotypeC
FCC0075429,Cee-Dee Investment Company,1158.23999,Portfolio,PortfoliotypeA
FCC0098270,God Is Good,505.1149902,Portfolio,PortfoliotypeB
FCC0046717,GUSTO(PIZZA AND ,7888.770508,Consumer discretionary,Consumer discretionarytypeC
FCC0048342,Fanta's Food Empire Restaurant  ,6756.600098,Portfolio,PortfoliotypeA
FCC0114732,Suya Sport,869,Portfolio,PortfoliotypeB
FCC0004072,Suya Enterprise,404.7774963,Consumer discretionary,Consumer discretionarytypeC
FCC0025638,Magito And Sons Enterprise ,813.4699707,Portfolio,PortfoliotypeA
FCC0059207,Sulfud & Sons Enterprise,396.375,Consumer discretionary,Consumer discretionarytypeB
FCC0009803,May Beauty Saloon ,445.0574951,Consumer discretionary,Consumer discretionarytypeC
FCC0000354,Belmah  Enterprise ,575.0900269,Portfolio,PortfoliotypeA
FCC0026495,Prestigrious Kitchen ,818.3850098,Portfolio,PortfoliotypeB
FCC0054626,Community Patent Enterprise,717.7299805,Consumer discretionary,Consumer discretionarytypeC
FCC0087167,Josephine Enterprise,1442.449951,Consumer staples,Consumer staplestypeA
FCC0025820,Elsahdia tailoring and designing ,445.1625061,Consumer discretionary,Consumer discretionarytypeB
FCC0035038,-,637.2525024,Consumer staples,Consumer staplestypeC
FCC0002929,Just You and Me Enterprise,360,Portfolio,PortfoliotypeA
FCC0053665,Hearts and Hands Sierra Leone ,3080.929932,Consumer discretionary,Consumer discretionarytypeB
FCC0088706,Mohamed Mustapha Jalloh ,480,Consumer staples,Consumer staplestypeC
FCC0042572,Landu Investment Limited ,3072.179932,Portfolio,PortfoliotypeA
FCC0142954,Allah Rayney Enterprise,113.5,Consumer discretionary,Consumer discretionarytypeB
FCC0111431,Raju's Electronics (SL) Ltd,3016,Portfolio,PortfoliotypeC
FCC0073195,De Union Centre,1269,Consumer discretionary,Consumer discretionarytypeA
FCC0030430,Bree's Enterprise,2055.929932,Consumer staples,Consumer staplestypeB
FCC0008413,Daru Enterprise,710.914978,Portfolio,PortfoliotypeC
FCC0016609,Jay Emmanuel bar,96.94000244,Consumer discretionary,Consumer discretionarytypeA
FCC0158915,SuZuKi,6348.100098,Portfolio,PortfoliotypeB
FCC0158915,Royal Fitness,5771,Portfolio,PortfoliotypeC
FCC0065526,Mosh Tech Business Center,310.1224976,Communication services,Communication servicestypeA
FCC0019006,Aspose Enterprise,593.5100098,Portfolio,PortfoliotypeB
FCC0158368,Limbs Enterprise And Beauty ,2080.25,Consumer discretionary,Consumer discretionarytypeC
FCC0044383,Falcon Computer Shop Ltd,4624.240234,Consumer discretionary,Consumer discretionarytypeA
FCC0098270,Masakoroh Enterprise,505.1149902,Portfolio,PortfoliotypeB
FCC0098270,Dullimu Enterprise ,505.1149902,Portfolio,PortfoliotypeC
FCC0028726,Eemman Enterprise,1747.910034,Portfolio,PortfoliotypeA
FCC0070108,Mohamed B. Sow,309.5375061,Consumer discretionary,Consumer discretionarytypeB
FCC0094301,Sulhaj Enterprise,609.1525269,Portfolio,PortfoliotypeC
FCC0095657,Auto Master,1419.359985,Portfolio,PortfoliotypeA
FCC0054905,Sallay K. Enterprise,945.7224731,Portfolio,PortfoliotypeB
FCC0158368,E. J World Investment,2080.25,Consumer discretionary,Consumer discretionarytypeC
FCC0158368,Julies Enterprise,2080.25,Consumer discretionary,Consumer discretionarytypeA
FCC0078526,Mioette Store,540.6900024,Portfolio,PortfoliotypeB
FCC0006291,Hawa Salieu Enterprise ,291.1749878,Consumer discretionary,Consumer discretionarytypeC
FCC0011452,Wusamvi Enterprise,254.7274933,Portfolio,PortfoliotypeA
FCC0006635,-,99.22750092,Consumer discretionary,Consumer discretionarytypeB
FCC0100110,Marie Gold Fashion ,841.3549805,Portfolio,PortfoliotypeC
FCC0065526,Small But Might Enterprise,620.2449951,Consumer staples,Consumer staplestypeA
FCC0004504,Issaco enterprise,613.6599731,Consumer discretionary,Consumer discretionarytypeB
FCC0102089,Welfare Logistics ,1537.640015,Portfolio,PortfoliotypeC
FCC0031685,Malphadul Enterprise( Kadie Bah ,355.5274963,Portfolio,PortfoliotypeA
FCC0052558,Mamaty Abdulai Enterprise,810.7449951,Portfolio,PortfoliotypeB
FCC0008054,-,1054.324951,Consumer discretionary,Consumer discretionarytypeC
FCC0095714,-,815.210022,Consumer staples,Consumer staplestypeA
FCC0057170,-,516.2150269,Consumer staples,Consumer staplestypeB
FCC0068431,D'S Bazaar,6254.540039,Portfolio,PortfoliotypeC
FCC0013899,Alrian's Beauty Star,782.8319702,Portfolio,PortfoliotypeA
FCC0077526,APACE BUSINESS CENTER ,271.8475037,Portfolio,PortfoliotypeB
FCC0009308,Leega Power & Tools,5010,Portfolio,PortfoliotypeC
FCC0022488,Shilor Paris Enterprise ,978.8499756,Consumer staples,Consumer staplestypeA
FCC0095818,Bollore Transport and Logistics,7341.930176,Materials ,Materials typeB
FCC0013074,National Electoral Commission,2035.310059,Communication services,Communication servicestypeC
FCC0027932,Jingn Auto spare Part,524.3674927,Consumer discretionary,Consumer discretionarytypeA
FCC0093660,Comfort Engineering and General ,1645.189941,Portfolio,PortfoliotypeB
FCC0033702,Joy travelling agency,643.5800171,Consumer discretionary,Consumer discretionarytypeC
FCC0037840,Mohamed Sajor,290.3999939,Consumer discretionary,Consumer discretionarytypeA
FCC0023147,Moams Company (SL) Limited ,3932.469971,Consumer staples,Consumer staplestypeB
FCC0159630,CHOITHRAM INTERNATIONAL ,17103,Consumer discretionary,Consumer discretionarytypeC
FCC0074061,Bees Collection,641.7224731,Consumer discretionary,Consumer discretionarytypeA
FCC0059793,Satu Medical Laboratory,2480.060059,Portfolio,PortfoliotypeB
FCC0082938,The Tribe Limited,996.585022,Portfolio,PortfoliotypeC
FCC0095446,Panmak Enterprise,789.5200195,Consumer discretionary,Consumer discretionarytypeA
FCC0073688,Memzy's home goods,465.4400024,Consumer discretionary,Consumer discretionarytypeB
FCC0020373,F.G Enterprises Limited,508.0249939,Portfolio,PortfoliotypeC
FCC0080404,Makona Environment Consultants ,1377.964966,Portfolio,PortfoliotypeA
FCC0032929,God's Grace international,578.1925049,Consumer discretionary,Consumer discretionarytypeB
FCC0032929,-,578.1925049,Consumer discretionary,Consumer discretionarytypeC
FCC0113867,Mama Ferema & Son,904,Consumer staples,Consumer staplestypeA
FCC0070864,Telex Enterprise,586.2175293,Consumer staples,Consumer staplestypeB
FCC0028968,Ecomaf Import & Export ,567.1149902,Portfolio,PortfoliotypeC
FCC0056646,,701.3280029,Portfolio,PortfoliotypeA
FCC0093747,Eye Q Opticals,416.2449951,Portfolio,PortfoliotypeB
FCC0052511,Gberya Tambakoh Enterprise ,415.2000122,Consumer staples,Consumer staplestypeC
FCC0054134,Ngaima's Construction & General ,1323.369995,Portfolio,PortfoliotypeA
FCC0020448,SOS Children's Village,2415.48999,Consumer discretionary,Consumer discretionarytypeB
FCC0078499,SOS Children's Village ,444.2399902,Consumer discretionary,Consumer discretionarytypeC
FCC0102733,SOS Children's Village ,524.2800293,Consumer discretionary,Consumer discretionarytypeA
FCC0029827,SOS Primary and Secondary ,3963.75,Consumer discretionary,Consumer discretionarytypeB
FCC0007849,SOS Primary and Secondary ,3984.719971,Consumer discretionary,Consumer discretionarytypeC
FCC0060662,Rolmag Enterprise ,372.2799988,Portfolio,PortfoliotypeA
FCC0019470,SOS Primary and Secondary ,2906.620117,Consumer discretionary,Consumer discretionarytypeB
FCC0053139,SOS Primary and Secondary ,2907.919922,Consumer discretionary,Consumer discretionarytypeC
FCC0089889,SOS Children's Village,2174.669922,Consumer discretionary,Consumer discretionarytypeA
FCC0043257,Auto Hilcom Spare Parts,1472.567505,Consumer discretionary,Consumer discretionarytypeB
FCC0014732,Ziad Metal Machinery And ,5025.080078,Portfolio,PortfoliotypeC
FCC0087261,Nangic Enterprise,137.4250031,Consumer staples,Consumer staplestypeA
FCC0017354,Taf Salone (SL) Limited,1781.5,Portfolio,PortfoliotypeB
FCC0158368,Afric Business and Services,400,Portfolio,PortfoliotypeC
FCC0030363,Rolanda's Enterprise,526.75,Portfolio,PortfoliotypeA
FCC0159672,Pee Cee And Sons Holding,5898,Portfolio,PortfoliotypeB
FCC0159673,Pee Cee And Sons Holdings,10106,Portfolio,PortfoliotypeC
FCC0123662,Things And Somethings Limited ,1245.5,Portfolio,PortfoliotypeA
FCC0059312,G.A Premium Enterprise Limited,869.8599854,Portfolio,PortfoliotypeB
FCC0159677,HUAREN SUPER MARKET,3316.5,Portfolio,PortfoliotypeC
FCC0067642,Slim M Enterprise,4247.967285,Portfolio,PortfoliotypeA
FCC0076931,Abu Bakarr Dumbuya Enterprise,346.8500061,Consumer discretionary,Consumer discretionarytypeB
FCC0017050,Fat .S. Boutique ,2939.969971,Portfolio,PortfoliotypeC
FCC0119183,Kazlan Enterprise,884.25,Portfolio,PortfoliotypeA
FCC0092208,-,270.480011,Consumer staples,Consumer staplestypeB
FCC0052184,LEEMAJILO (SL) LIMITED,2088.155029,Portfolio,PortfoliotypeC
FCC0045146,Karifa's Tiny Treats,333.5,Portfolio,PortfoliotypeA
FCC0060520,Salone International Company ,1848.410034,Portfolio,PortfoliotypeB
FCC0045901,Timeless Magazine,487.0950012,Portfolio,PortfoliotypeC
FCC0092933,Medsilbangs Investment (SL) ,482.1350098,Portfolio,PortfoliotypeA
FCC0064846,Salone Inc,5624.529785,Portfolio,PortfoliotypeB
FCC0033750,-,2022.329956,Consumer discretionary,Consumer discretionarytypeC
FCC0059946,-,633.7800293,Consumer discretionary,Consumer discretionarytypeA
FCC0069266,Bilin Investment & Development ,1028.827515,Portfolio,PortfoliotypeB
FCC0069266,Wason Enterprise ,1028.827515,Portfolio,PortfoliotypeC
FCC0023326,Wason Enterprise ,293.8299866,Portfolio,PortfoliotypeA
FCC0023326,Wason Enterprise,293.8299866,Portfolio,PortfoliotypeB
FCC0016789,Sorieba Fofanah Enterprise,69.85749817,Portfolio,PortfoliotypeC
FCC0081616,Salfal enterprise,361.0274963,Portfolio,PortfoliotypeA
FCC0078902,Afrus SL Ltd,642.1149902,Portfolio,PortfoliotypeB
FCC0119300,HOTEL 5-10,46782,Consumer discretionary,Consumer discretionarytypeC
FCC0159798,SIERRA LEONE TEACHERS UNION,10830,Consumer discretionary,Consumer discretionarytypeA
FCC0116002,Gouji Sierra Leone Limited,9136,Consumer discretionary,Consumer discretionarytypeB
FCC0159630,CHOITHRAM INTERNATIONAL ,2850.5,Portfolio,PortfoliotypeC
FCC0061158,Maglex Enterprise,83.8125,Consumer staples,Consumer staplestypeA
FCC0050306,Eveday drugstore,2056.669922,Consumer staples,Consumer staplestypeB
FCC0004922,JETTY TRADING,10784.75,Materials ,Materials typeC
FCC0066715,Jaquar,1484.170044,Consumer discretionary,Consumer discretionarytypeA
FCC0066997,Finishing Plus Limited,1848.609985,Portfolio,PortfoliotypeB
FCC0159565,7Star Travel And Tours Limited,1625,Portfolio,PortfoliotypeC
FCC0075576,Agency For Community ,4349.169922,Financials,FinancialstypeA
FCC0015339,Yaqeen Printing And Supplies,490.6174927,Portfolio,PortfoliotypeB
